rooms_per_household,bedrooms_per_room,income_per_capita,ocean_proximity,rooms_income_interaction,median_income_squared,median_house_value
4.465677179962894,0.22663066057332779,0.0010743113176236308,2.631770182809129,15582.436599999999,10.47752161,167800.0
5.078726968174204,0.20811345646437995,0.002119090231170768,2.0,8616.0344,8.075258889999999,137900.0
4.355839416058394,0.2387934645999162,0.0016156218402426693,2.631770182809129,7628.1359,10.21249849,159200.0
4.751798561151079,0.22331566994700985,0.007861363636363637,2.631770182809129,4112.4051,9.691391610000002,77100.0
5.291666666666667,0.18222722159730034,0.002410707911957168,2.631770182809129,10807.750799999998,16.421945759999996,173100.0
3.6126543209876543,0.30029901751388294,0.0010138338253901308,2.631770182809129,5627.2958,5.7782544399999995,181700.0
5.635658914728682,0.1609353507565337,0.006551976573938506,4.0,6506.65,20.025624999999998,265700.0
5.2772277227722775,0.19887429643527205,0.003778337531486146,2.0,4797.0,9.0,96700.0
5.076219512195122,0.21711711711711712,0.0016757537688442212,2.631770182809129,8883.774000000001,7.117156840000001,164200.0
5.1488203266787655,0.212195981670779,0.002784450171821306,2.631770182809129,9195.0007,10.504729209999999,250000.0
7.422045680238332,0.13874765854963875,0.0029501852475581005,2.631770182809129,65465.5134,76.72183281,434700.0
5.219512195121951,0.20093457943925233,0.00254378947368421,2.631770182809129,775.7285999999999,1.4599888899999998,92600.0
5.128865979381444,0.1849246231155779,0.006042640692640692,2.631770182809129,2777.7415,7.7935888900000005,242000.0
4.302005012531328,0.2542965336440431,0.001960991957104558,3.0,10044.271400000001,8.560305640000001,234800.0
3.845878136200717,0.320596458527493,0.0031104545454545456,3.0,2202.7617,4.21439841,168800.0
4.622291021671827,0.21835231078365708,0.0033068,2.631770182809129,4937.0524,10.93492624,154400.0
5.4743589743589745,0.2687353629976581,0.002764612954186414,2.0,2989.0,3.0625,64000.0
9.789473684210526,0.32565284178187404,0.009988750000000001,2.0,4161.7128,10.216972960000001,80000.0
4.586206896551724,0.2395854501117659,0.003145635359116022,4.0,28018.2056,32.41708096,322200.0
5.709677419354839,0.17419962335216574,0.005347595190380762,2.631770182809129,11335.5756,28.48250161,370400.0
3.849744711889132,0.2984084880636605,0.001398451234826287,2.631770182809129,17633.2702,11.16161281,181300.0
4.971731448763251,0.1911869225302061,0.002224859392575928,2.631770182809129,2782.9053,3.91208841,114200.0
2.956451612903226,0.37534097108565195,0.0010179964539007093,3.0,2104.8339,1.3185928900000001,112500.0
5.1420118343195265,0.2048331415420023,0.0040082466567607725,3.0,14065.0257,29.107104010000004,277700.0
4.90625,0.2802547770700637,0.005555555555555556,3.0,824.25,3.0625,154200.0
3.080808080808081,0.32049180327868854,0.0009553654743390357,3.0,1498.8919999999998,1.5094579599999998,105000.0
5.114023591087811,0.21655561250640698,0.0014834224598930482,2.0,10824.148,7.695076,190200.0
4.395904436860068,0.2670807453416149,0.002115248226950355,2.0,2304.876,3.2023102500000005,63100.0
4.79933110367893,0.22752613240418118,0.0019226785714285715,2.631770182809129,9270.387,10.43354601,189900.0
5.970642201834862,0.20559311616472034,0.0015098837209302325,2.0,7605.5742,5.46297129,57100.0
5.580459770114943,0.18280123583934088,0.004111672278338945,2.631770182809129,7114.517,13.42123225,282100.0
6.393548387096774,0.19576185671039353,0.0086902394106814,3.0,4676.3308,22.267073439999997,350000.0
3.4306451612903226,0.2938410907381288,0.0008152848101265822,2.631770182809129,5479.790099999999,6.637321689999999,173900.0
4.846575342465753,0.21028829847371397,0.003170082449941107,4.0,4761.0866,7.243633959999999,218800.0
5.63265306122449,0.17753623188405798,0.010288686868686869,2.631770182809129,5622.5616,25.93763041,225000.0
5.7254901960784315,0.1738013698630137,0.0029973549488054607,2.0,8206.1344,12.340466410000001,101200.0
6.814953271028037,0.14646187602852442,0.0034718958207147184,2.0,20899.2366,32.85697041,164700.0
3.624521072796935,0.28752642706131076,0.0020570948782535686,2.631770182809129,2317.7000000000003,6.002500000000001,132000.0
4.615671641791045,0.2400970088924818,0.002683378500451671,3.0,7349.017,8.823870249999999,245500.0
4.0817843866171,0.2650273224043716,0.0025250643776824036,2.631770182809129,6459.9732,8.65359889,254200.0
6.897047086991221,0.14973385790326313,0.001501446855870896,2.631770182809129,46633.9604,29.118974440000002,301500.0
6.2,0.17849462365591398,0.03357397260273973,2.631770182809129,2279.337,24.027643239999996,188500.0
4.44364012409514,0.24133116127530835,0.0008467741935483871,2.631770182809129,13084.365,9.272025,184000.0
5.285714285714286,0.22702702702702704,0.008894011976047904,2.0,549.561,2.20611609,101800.0
7.825396825396825,0.13265720081135904,0.007753783469150175,2.0,16418.1325,44.36226025,220700.0
6.440191387559809,0.1589895988112927,0.016936144578313255,2.631770182809129,9460.361,49.399812250000004,500001.0
4.564426877470356,0.228611014894354,0.0014278353856124431,2.631770182809129,25441.9762,19.415479689999998,202200.0
5.8734177215189876,0.1796875,0.0031640368178829717,2.631770182809129,17864.0,23.16015625,387800.0
4.168181818181818,0.24427480916030533,0.00253003003003003,2.0,1545.145,2.8392250000000003,114200.0
2.8,0.25,0.01023316062176166,2.0,221.20000000000002,3.9006250000000002,47500.0
6.46530612244898,0.16224747474747475,0.0035971223021582736,2.0,15840.0,25.0,154800.0
5.948198198198198,0.15562287012495266,0.006376656775469831,3.0,17025.998799999998,41.56123023999999,444200.0
4.205479452054795,0.20521172638436483,0.006955069124423963,3.0,2780.0385,9.11134225,500001.0
5.4910891089108915,0.19112874143526867,0.0019078602620087337,2.0,7269.1422,6.87173796,103800.0
3.13215859030837,0.35724331926863573,0.008101834862385322,3.0,1883.6523000000002,7.0187904900000015,67500.0
5.226640159045726,0.18790414606314187,0.0024558171745152355,2.631770182809129,9322.959799999999,12.575534439999998,156800.0
7.1063829787234045,0.16167664670658682,0.05065612244897959,4.0,1658.0762,24.644274489999997,335000.0
4.681528662420382,0.22857142857142856,0.0030282367447595562,2.631770182809129,3610.1730000000002,6.031444810000001,75600.0
6.062962962962963,0.18142944410507025,0.004367994687915006,2.0,5384.2567,10.81817881,93100.0
5.446315789473684,0.18902203324313877,0.0017714420803782505,2.631770182809129,9692.4542,14.03701156,168600.0
7.679775280898877,0.15252377468910022,0.0032125701459034795,3.0,31303.2064,32.77333504,398800.0
7.60075329566855,0.1300792864222002,0.002140992321323095,2.631770182809129,58517.1568,52.55380036,336500.0
4.748936170212766,0.239247311827957,0.011317471264367815,2.631770182809129,5494.1795999999995,24.23691361,230900.0
4.387329591018444,0.2458417108389691,0.001263048090523338,2.631770182809129,19541.8649,12.758469609999999,252800.0
3.7252559726962455,0.27737059092991295,0.00184581589958159,3.0,15408.4872,12.45525264,361800.0
4.06701030927835,0.25285171102661597,0.003181911262798635,3.0,4413.5082,7.82264961,298400.0
4.714953271028038,0.22299306243805747,0.001409217046580773,2.0,8608.1826,8.08719844,111500.0
5.15268817204301,0.18864774624373956,0.0023589503953989933,2.0,7861.9947999999995,10.76692969,151400.0
5.029885057471264,0.22920475319926875,0.0007196850393700788,2.631770182809129,8399.2944,3.68409636,100600.0
6.7882736156351795,0.15115163147792707,0.005208145580589255,4.0,12525.256800000001,36.12250404,235600.0
5.764119601328904,0.18328530259365994,0.004477428851815506,2.631770182809129,7915.9375,20.81640625,242700.0
3.8875,0.2930638493339458,0.0006380010147133435,2.0,2737.5775000000003,1.5813062500000001,66800.0
5.224899598393574,0.21521906225980014,0.00927643784786642,2.631770182809129,6505.0,25.0,500001.0
7.231265108783239,0.14129708045464676,0.0022017314864144913,2.631770182809129,74172.8022,68.31518409,374000.0
5.099730458221024,0.21934460887949261,0.0029744105409153956,4.0,8114.9772,18.39637881,230000.0
4.731543624161074,0.23687943262411348,0.005486717557251908,2.631770182809129,2533.629,12.915398439999999,141100.0
7.361419068736142,0.1352409638554217,0.0021656520346042935,2.0,44879.76,45.684081000000006,170300.0
5.741176470588235,0.18266978922716628,0.0025678302900107412,2.631770182809129,16332.9208,22.86082969,241500.0
4.981927710843373,0.2361950826279726,0.0011334256055363322,2.0,4063.3817999999997,2.6823888399999998,60300.0
6.841397849462366,0.1575638506876228,0.003622808764940239,2.631770182809129,9256.9285,13.22995129,420000.0
6.648809523809524,0.162041181736795,0.00872358870967742,2.631770182809129,4833.1473000000005,18.722063610000003,224700.0
4.936708860759493,0.19294871794871796,0.0022930879038317053,4.0,4761.276,9.31531441,151500.0
6.656626506024097,0.16289592760180996,0.00831593137254902,2.0,3749.1545,11.51177041,82100.0
4.588235294117647,0.22756410256410256,0.0029581135902636917,2.631770182809129,3640.0416,8.50713889,104200.0
5.92972972972973,0.16955332725615316,0.012153996101364523,2.631770182809129,6839.795,38.87522500000001,361400.0
2.75,0.3740031897926635,0.0024040223463687154,4.0,2698.1064,4.629382560000001,187500.0
6.025817555938038,0.1802342187946301,0.0036924441017733233,3.0,16766.6391,22.935478810000003,295300.0
5.660714285714286,0.16561514195583596,0.007229285714285715,2.631770182809129,6416.714,25.608660250000003,216200.0
4.3858615611192935,0.23304231027535258,0.0008017030335284726,2.0,4486.0592,2.26924096,66300.0
5.91554054054054,0.18046830382638493,0.006635555555555556,2.0,8888.4262,25.76780644,98000.0
3.5692307692307694,0.31724137931034485,0.0015224489795918367,2.631770182809129,1298.04,1.252161,175000.0
4.276595744680851,0.24911158493248045,0.0035252853380158032,2.631770182809129,11299.0542,16.12263409,460000.0
3.3105646630236794,0.2965612104539202,0.0004234090182283339,3.0,4812.740000000001,1.752976,122600.0
5.657505285412262,0.18086696562032886,0.0047188640973630834,4.0,12450.8928,21.64854784,335700.0
7.26171875,0.13501882732651962,0.010350736278447122,2.0,14373.788,59.783824,173200.0
6.1072507552870094,0.17041800643086816,0.002770796943231441,4.0,20522.672300000002,25.766791210000004,233200.0
5.386885245901639,0.18137553256238587,0.004894464500601685,2.0,6682.5739,16.542929290000004,84200.0
5.48469387755102,0.19906976744186047,0.005936862003780718,3.0,3376.145,9.86336836,96000.0
5.59433962264151,0.20067453625632378,0.0038846011131725413,3.0,2483.2468,4.383998439999999,79600.0
5.3578947368421055,0.18271119842829076,0.008610187667560321,2.631770182809129,9808.2264,41.25749824,446600.0
5.134993446920053,0.20724859622256253,0.0008704458022176963,2.631770182809129,30141.174,14.795562249999998,180700.0
5.818443804034582,0.2456661713719663,0.002432035595105673,2.631770182809129,4414.3416,4.78034496,101900.0
4.943502824858757,0.212,0.0020144037780401415,2.0,2985.85,2.9111184399999996,77400.0
6.403614457831325,0.19896519285042333,0.006969530201342282,2.631770182809129,11038.829800000001,26.959979290000003,500001.0
6.298192771084337,0.1606886657101865,0.005546673095467696,2.631770182809129,12027.2229,33.08435361,243400.0
6.365973072215422,0.16631417035185542,0.0014619512195121953,3.0,24939.8352,22.993943040000005,141400.0
5.084084084084084,0.21529828706438275,0.0021853644314868805,2.631770182809129,12690.3894,14.04675441,213000.0
6.598726114649682,0.1438223938223938,0.014770379746835443,3.0,6044.3348,34.03905649,500001.0
6.611336032388664,0.1619718309859155,0.003784827586206897,2.631770182809129,19716.1888,36.442954240000006,248000.0
5.579088471849866,0.1979817395482941,0.0019635939927498706,4.0,7890.527700000001,14.37698889,160600.0
7.35546875,0.13489113117365906,0.007007278835386339,2.0,11782.872500000001,39.15630625,143500.0
2.8667992047713717,0.3474341192787795,0.0024480961923847694,2.631770182809129,3523.0944,5.96922624,200000.0
3.8996960486322187,0.2665627435697584,0.0018964049889948643,2.631770182809129,3316.2984,6.68119104,101900.0
5.662109375,0.1721283201103829,0.0035914454277286138,3.0,14118.130000000001,23.716900000000003,220900.0
19.468,0.14752414218204232,0.009230384615384616,2.0,35040.9399,51.83568009,253800.0
2.8344155844155843,0.3665521191294387,0.0017587901701323252,2.631770182809129,812.2392,0.86564416,151600.0
5.434650455927052,0.2058165548098434,0.0030814576634512324,4.0,5140.5,8.265625,133400.0
4.716374269005848,0.20768753874767515,0.001940321583178726,2.0,5060.7875,9.843906250000002,146200.0
4.188760806916426,0.24974200206398348,0.002228099173553719,2.631770182809129,10188.453599999999,12.28362304,294000.0
3.5921052631578947,0.2844932844932845,0.0012620689655172413,2.631770182809129,929.2374000000001,1.2873171600000002,85400.0
5.6647058823529415,0.20318449290411908,0.0019962195753495597,2.631770182809129,11136.228299999999,14.85871209,208300.0
5.36624203821656,0.19050445103857566,0.005270552147239264,3.0,7237.9175,18.45132025,309700.0
2.269607843137255,0.44168466522678185,0.0011511853448275863,2.631770182809129,1978.4916,4.56505956,100000.0
4.393530997304582,0.2165644171779141,0.0032919146183699867,4.0,8295.559,25.900974489999996,173400.0
4.521604938271605,0.23617747440273038,0.001504969485614647,2.631770182809129,2528.883,2.9797664399999997,88800.0
7.870967741935484,0.1290983606557377,0.037747826086956524,2.631770182809129,2965.7712,36.93479076,334400.0
3.8817480719794344,0.271523178807947,0.001171875,2.631770182809129,2491.5,2.7224999999999997,94200.0
4.6103896103896105,0.21830985915492956,0.005251272727272727,2.0,2050.622,8.341699239999999,151400.0
7.449180327868852,0.12235915492957747,0.00945380493033226,2.0,20039.9488,77.79945615999999,390500.0
10.105105105105105,0.1913818722139673,0.0037326633165829146,3.0,9998.088,8.82802944,116600.0
3.7352185089974292,0.2780454232622161,0.0016055854643337818,2.631770182809129,3466.7127,5.692518809999999,153100.0
5.114967462039045,0.21119592875318066,0.00290561797752809,2.0,7927.124400000001,11.301699240000001,174600.0
6.099709583736689,0.1714013648627202,0.0009181770833333332,2.0,22216.0658,12.43126564,84900.0
3.7995169082125604,0.2994278448823903,0.0025381516587677723,2.631770182809129,3369.6805999999997,4.58902084,125000.0
4.440993788819876,0.23986013986013985,0.002779971590909091,2.631770182809129,2798.6530000000002,3.83024041,162500.0
6.8575,0.14218009478672985,0.007353285420944558,3.0,19645.6403,51.29567641,500001.0
3.953379953379953,0.25,0.0008683089214380826,2.631770182809129,2211.9232,1.70093764,99200.0
4.94750656167979,0.19283819628647214,0.0028980687990343996,4.0,18103.917,23.060164410000002,457500.0
6.253822629969419,0.1726161369193154,0.011184903047091412,4.0,16514.3975,65.21370025,500001.0
6.201086956521739,0.20946538124452235,0.007355049504950495,2.631770182809129,4238.0163,13.79602449,148800.0
3.8104089219330857,0.2546341463414634,0.002645901639344262,2.0,2316.0899999999997,5.105792159999999,119400.0
5.990066225165563,0.1752349364289663,0.004982618771726535,2.631770182809129,7778.7,18.49,330500.0
4.904,0.21468189233278956,0.0014270645385149202,2.0,6302.866,4.22878096,64700.0
5.522491349480969,0.18609022556390978,0.002407516147974163,2.631770182809129,6543.599999999999,16.81,184900.0
6.1419753086419755,0.19798994974874373,0.0017092547092547093,2.631770182809129,6229.695000000001,4.355569000000001,82400.0
5.837340876944837,0.16694935788708504,0.0037013157894736845,4.0,24379.4271,34.89619329,400400.0
6.2994652406417115,0.2071307300509338,0.004518259385665529,2.0,3118.9906,7.010315289999999,43500.0
4.555147058823529,0.20258272800645682,0.0025554123711340206,2.0,2456.937,3.9322890000000004,63300.0
5.586056644880174,0.19578783151326054,0.0032327838827838824,4.0,9051.432799999999,12.462312039999999,329600.0
5.234285714285714,0.20487627365356623,0.0017891290920321185,2.0,7959.8568,8.39029156,92400.0
7.03030303030303,0.1470905172413793,0.007561666666666667,2.631770182809129,7578.604800000001,16.673338890000004,500001.0
6.982358402971216,0.15199468085106382,0.0018510076441973593,2.0,40060.544,28.379059840000004,174200.0
5.214285714285714,0.1872146118721461,0.004360595647193585,2.631770182809129,6669.5136,14.49172624,201600.0
2.5520702634880803,0.44198623402163223,0.0010233890214797136,3.0,2616.5376,1.65482496,131300.0
5.044444444444444,0.16299559471365638,0.006219591836734694,2.631770182809129,7263.954599999999,20.89769796,243200.0
8.116279069767442,0.21203438395415472,0.044658333333333335,2.631770182809129,1870.291,28.718881,193800.0
4.253731343283582,0.2487719298245614,0.0016447019867549667,2.631770182809129,7077.974999999999,6.167772249999999,274300.0
6.511029411764706,0.1671372106154715,0.005865527638190955,2.631770182809129,10335.9102,34.061230439999996,217500.0
5.085011185682327,0.21777386713594368,0.0020709558823529413,2.0,5121.5236,5.07691024,109400.0
5.421212121212121,0.19675796534376747,0.002542687453600594,2.631770182809129,6127.325,11.730624999999998,189700.0
4.958695652173913,0.24419114423498467,0.0018956953642384105,2.631770182809129,6529.362499999999,8.19390625,189600.0
5.771241830065359,0.18006795016987542,0.0020262286601138127,2.0,20750.6766,15.340538890000001,155700.0
4.827285921625545,0.2164762477450391,0.0012412554283458348,2.631770182809129,10457.2766,9.885364809999999,176300.0
5.674698795180723,0.18099787685774946,0.0024453821656050955,3.0,17359.5528,21.22537041,239900.0
3.6577946768060836,0.3024948024948025,0.00113,2.631770182809129,1391.4368,2.09207296,110200.0
4.90566037735849,0.2230769230769231,0.007686734693877551,2.631770182809129,1566.864,9.07937424,202500.0
5.531468531468532,0.19911504424778761,0.004129086229086229,2.631770182809129,5075.5306,10.29318889,149600.0
5.406360424028269,0.1895424836601307,0.007284810126582279,2.631770182809129,7924.635,26.82722025,225400.0
6.6923076923076925,0.1638752052545156,0.004444753363228699,4.0,15090.715499999998,24.56094481,273000.0
5.201092896174863,0.19415843664635427,0.0025654458598726114,2.631770182809129,23001.674700000003,23.360788890000002,277200.0
5.818639798488665,0.22554112554112554,0.0013610315186246419,3.0,10972.5,5.640625,158800.0
4.641821946169772,0.23238180196253344,0.0011650478292862397,2.0,3549.7585999999997,2.5068388899999996,65100.0
3.828009828009828,0.2939666238767651,0.001858516707416463,3.0,3552.8632000000002,5.200224160000001,139100.0
3.4344422700587085,0.301994301994302,0.001182572614107884,2.631770182809129,3501.2250000000004,3.9800250000000004,146900.0
7.1913875598086126,0.17964071856287425,0.003612704174228675,2.0,11967.4872,15.849953439999998,136600.0
7.144486692015209,0.1410324640766365,0.010572290809327846,4.0,14481.828800000001,59.400931840000005,443800.0
3.948186528497409,0.29396325459317585,0.0015752083333333334,2.0,2304.5928,2.28674884,47500.0
4.703315881326352,0.2437847866419295,0.002298390989541432,4.0,7699.3455,8.16187761,372200.0
4.757575757575758,0.18152866242038215,0.006968539325842697,2.0,389.4856,1.5385921599999999,52500.0
5.474120082815735,0.17360060514372164,0.0029734950584007188,2.0,8750.318,10.95279025,81300.0
4.754137115839243,0.2347090999502735,0.0028026678932842686,2.631770182809129,6126.5115,9.28116225,187800.0
6.5120481927710845,0.18270120259019426,0.0025412871287128712,3.0,5549.2054,6.58794889,239300.0
2.611111111111111,0.32978723404255317,0.003135215946843854,2.631770182809129,177.41559999999998,0.89056969,129200.0
6.15014164305949,0.15614923998157532,0.005101577287066246,3.0,10532.823600000002,23.53802256,116100.0
6.755244755244755,0.13768115942028986,0.00831360465116279,2.631770182809129,13813.2204,51.118210090000005,274000.0
5.180576631259484,0.1931751611013474,0.0008236508994003997,2.0,16882.9128,6.113750759999999,143400.0
7.846153846153846,0.16666666666666666,0.012465116279069767,2.0,54.672000000000004,0.28729600000000005,87500.0
5.238888888888889,0.20007069635913752,0.0028571428571428567,2.631770182809129,13013.4,21.159999999999997,223200.0
6.169491525423729,0.17197802197802198,0.005470522803114572,2.631770182809129,8950.76,24.186724,225200.0
4.209677419354839,0.23499361430395913,0.003970286885245902,4.0,1517.0625,3.75390625,126600.0
5.885931558935361,0.165374677002584,0.006416399506781752,2.631770182809129,8055.3276000000005,27.078493690000006,242200.0
3.554655870445344,0.29043280182232345,0.012329166666666667,4.0,4156.8032,22.41454336,200000.0
5.349304482225657,0.20861022825772899,0.0013248587570621469,3.0,8927.6495,6.65382025,68400.0
4.64203233256351,0.22885572139303484,0.0014984501845018451,2.631770182809129,4081.1040000000003,4.122524160000001,133400.0
5.760135135135135,0.175366568914956,0.005302411021814007,2.631770182809129,7874.372,21.329618560000004,179800.0
18.793522267206477,0.2800517018526497,0.0036378419452887537,2.0,11111.5554,5.72979969,82100.0
5.657718120805369,0.16903914590747332,0.00565561797752809,3.0,6789.184799999999,16.21511824,298600.0
6.635696821515892,0.14369933677229182,0.004839042207792208,2.0,16180.053800000002,35.54186689000001,231100.0
5.395806028833552,0.182657274714598,0.0024464267866066967,3.0,20153.9501,23.96396209,289500.0
6.161849710982659,0.20544090056285177,0.005896828358208955,2.631770182809129,3369.3062,9.99002449,119300.0
5.3099630996309966,0.1813759555246699,0.004951243781094527,2.631770182809129,5728.3712,15.846768639999999,188600.0
5.174934725848564,0.20787083753784055,0.0008829900839054157,2.0,9177.4528,5.36015104,111300.0
37.0,0.22182559918408976,0.008165486725663716,2.0,1809.4147,0.8513752899999999,95500.0
3.1531531531531534,0.32857142857142857,0.00897280701754386,2.631770182809129,1074.045,9.416919690000002,200000.0
4.209966777408638,0.2569444444444444,0.0005540980098437835,2.631770182809129,16405.8048,6.704474490000001,183700.0
6.568627450980392,0.1791044776119403,0.0025456177402323125,2.0,4845.507,5.811474489999999,70100.0
5.304347826086956,0.1819672131147541,0.004998902606310014,2.631770182809129,4445.924,13.28019364,186300.0
5.800904977375565,0.17823712948517942,0.006942592592592592,4.0,14418.654,31.62375225,500001.0
5.8997668997669,0.18214144606874752,0.003727860696517413,2.0,11378.8698,20.21221764,192600.0
3.206115515288788,0.30448604733309786,0.0005389969854754727,2.631770182809129,5568.0108,3.8683022400000002,152100.0
5.347712418300653,0.21119530677096066,0.0015640373637778931,2.631770182809129,12329.8649,9.08359321,199000.0
5.889655172413793,0.17505854800936768,0.00441569703622393,2.0,6870.771600000001,16.182115290000002,99800.0
5.988352745424293,0.19310919699916643,0.001421119592875318,2.0,8040.166,4.990756,58600.0
4.170786516853933,0.2707435344827586,0.001953125,2.631770182809129,13688.0,13.59765625,209600.0
4.602739726027397,0.20238095238095238,0.023058252427184466,2.0,1596.0,22.5625,121400.0
6.163265306122449,0.16130558183538315,0.005095264623955431,2.631770182809129,11600.786399999999,30.113753759999994,227500.0
4.563559322033898,0.25162488393686167,0.0017877822045152723,2.0,1449.8574,1.8122544400000002,55900.0
3.2094763092269325,0.3135198135198135,0.0006163452418589947,2.631770182809129,5018.013,3.80055025,173200.0
4.1708542713567835,0.22048192771084338,0.004653771551724138,2.631770182809129,7169.0419999999995,18.65116969,269700.0
7.526785714285714,0.12752075919335706,0.0054872395833333336,2.631770182809129,28420.5648,71.03792656,378300.0
4.2898550724637685,0.24493243243243243,0.0017424242424242424,2.631770182809129,2723.2,5.289999999999999,165600.0
3.9358490566037734,0.275647171620326,0.0016485596707818929,3.0,5849.561199999999,7.863537639999999,236100.0
6.296724470134874,0.1646266829865361,0.00468092959671907,2.631770182809129,22379.9176,46.89784324000001,308300.0
5.681818181818182,0.1715,0.00562081589958159,2.631770182809129,10747.0,28.87450225,234400.0
4.262987012987013,0.24295506473724296,0.003204353083434099,2.631770182809129,3479.45,7.0225,260800.0
4.2,0.2528957528957529,0.0021899088997897687,2.631770182809129,4856.25,9.765625,207100.0
4.958158995815899,0.21940928270042195,0.0018503937007874017,2.0,1392.375,1.3806250000000002,56100.0
5.921501706484642,0.1861671469740634,0.004352670807453416,2.0,6079.2665,12.27731521,89900.0
5.498989898989899,0.18772961058045554,0.0020825036603221085,2.0,7743.2734,8.092318090000001,87700.0
3.142857142857143,0.2692307692307692,0.002717154255319149,2.631770182809129,1168.7676,4.175074889999999,138800.0
5.105982905982906,0.1935051891529963,0.0013065781151170145,3.0,6170.2459,4.26711649,81100.0
